BveTs Vehicle Performance Table 2.01:utf-8
0,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
1,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
2,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
3,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
4,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
5,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
6,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
7,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
8,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
9,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
10,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
11,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
12,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
13,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
14,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
15,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
16,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
17,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
18,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
19,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
20,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
21,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
22,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
23,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
24,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
25,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
26,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
27,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
28,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
29,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
30,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
31,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
32,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
33,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
34,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
35,3895.833,7791.667,11687.500,15583.333,21427.083,27270.833
36,3787.616,7575.231,11362.847,15150.463,20831.887,26513.310
37,3685.248,7370.495,11055.743,14740.991,20268.863,25796.734
38,3588.268,7176.535,10764.803,14353.070,19735.471,25117.873
39,3496.261,6992.521,10488.782,13985.043,19229.434,24473.825
40,3408.854,6817.708,10226.563,13635.417,18748.698,23861.979
41,3325.711,6651.423,9977.134,13302.846,18291.413,23279.980
42,3246.528,6493.056,9739.583,12986.111,17855.903,22725.694
43,3171.027,6342.054,9513.081,12684.109,17440.649,22197.190
44,3098.958,6197.917,9296.875,12395.833,17044.271,21692.708
45,3030.093,6060.185,9090.278,12120.370,16665.509,21210.648
46,2964.221,5928.442,8892.663,11856.884,16303.216,20749.547
47,2901.152,5802.305,8703.457,11604.610,15956.339,20308.067
48,2840.712,5681.424,8522.135,11362.847,15623.915,19884.983
49,2782.738,5565.476,8348.214,11130.952,15305.060,19479.167
50,2727.083,5454.167,8181.250,10908.333,14998.958,19089.583
51,2621.187,5242.375,7863.562,10484.749,14416.531,18348.312
52,2521.342,5042.684,7564.026,10085.367,13867.380,17649.393
53,2427.094,4854.189,7281.283,9708.378,13349.020,16989.661
54,2338.034,4676.069,7014.103,9352.138,12859.189,16366.241
55,2253.788,4507.576,6761.364,9015.152,12395.833,15776.515
56,2174.014,4348.028,6522.042,8696.057,11957.078,15218.099
57,2098.402,4196.804,6295.206,8393.608,11541.211,14688.815
58,2026.667,4053.334,6080.001,8106.669,11146.669,14186.670
59,1958.549,3917.098,5875.646,7834.195,10772.018,13709.842
60,1893.808,3787.616,5681.424,7575.231,10415.943,13256.655
61,1832.225,3664.450,5496.674,7328.899,10077.236,12825.573
62,1773.597,3547.195,5320.792,7094.390,9754.786,12415.182
63,1717.740,3435.479,5153.219,6870.958,9447.568,12024.177
64,1664.480,3328.959,4993.439,6657.918,9154.638,11651.357
65,1613.659,3227.318,4840.976,6454.635,8875.123,11295.611
66,1565.130,3130.261,4695.391,6260.522,8608.218,10955.913
67,1518.759,3037.518,4556.276,6075.035,8353.173,10631.312
68,1474.418,2948.836,4423.254,5897.672,8109.298,10320.925
69,1431.991,2863.982,4295.972,5727.963,7875.950,10023.936
70,1391.369,2782.738,4174.107,5565.476,7652.530,9739.583
71,1352.452,2704.903,4057.355,5409.806,7438.484,9467.161
72,1315.144,2630.289,3945.433,5260.577,7233.294,9206.010
73,1279.360,2558.720,3838.079,5117.439,7036.479,8955.519
74,1245.016,2490.032,3735.048,4980.065,6847.589,8715.113
75,1212.037,2424.074,3636.111,4848.148,6666.204,8484.259
76,1180.351,2360.702,3541.053,4721.405,6491.931,8262.458
77,1149.892,2299.784,3449.675,4599.567,6324.405,8049.242
78,1120.596,2241.193,3361.789,4482.385,6163.280,7844.175
79,1092.406,2184.813,3277.219,4369.626,6008.235,7646.845
80,1065.267,2130.534,3195.801,4261.068,5858.968,7456.868
